document,index,form,posTag,nerLabel,head,depLabel
50,19,merlyshoesco,V,O,1,vmod
50,20,ms,N,O,19,dob
50,21,earch,N,O,20,nmod
50,23,typeproduct,N,O,11,nmod
50,24,,Ny,O,23,nmod
50,25,q,N,O,11,nmod
50,28,mua,V,O,11,nmod
50,29,hàng,N,O,28,dob
50,30,trực_tiếp,A,O,29,nmod
50,32,cửa_hàng,N,O,31,pob
50,36,httpsmerlyshoescompagesshowroom,N,O,35,nmod
50,38,instagram,Np,O,35,nmod
50,40,httpswwwinstagramcommerly_shoes,N,O,11,nmod
50,42,store,Np,O,40,nmod
50,46,trường_sa,Np,O,40,nmod
50,48,quận,Np,B-LOC,40,nmod
50,49,,M,I-LOC,40,det
50,51,hcm,Ny,B-LOC,40,nmod
50,54,store,Np,O,53,nmod
50,57,,M,B-LOC,58,det
50,58,tân_sơn_nhì,Np,I-LOC,53,nmod
50,60,qtân,Np,B-LOC,53,nmod
50,61,phú,Np,I-LOC,53,nmod
50,63,hcm,Np,B-LOC,61,nmod
50,66,store,Np,O,65,nmod
50,70,tô_ngọc_vân,Np,O,65,nmod
50,72,plinh,Np,B-LOC,65,nmod
50,73,tây,Np,I-LOC,72,nmod
50,75,qthủ,Np,B-LOC,65,nmod
50,76,đức,Np,I-LOC,65,nmod
50,78,hcm,Np,B-LOC,76,nmod
50,81,store,Np,O,80,nmod
50,85,phan_chu_trinh,Np,O,80,nmod
50,87,ptân,Np,B-LOC,80,nmod
50,88,lợi,Np,I-LOC,80,nmod
50,90,tp,Ny,B-LOC,53,loc
50,91,buôn_ma_thuột,Np,I-LOC,90,nmod
50,93,đắk_lắk,Np,B-LOC,53,nmod
50,105,merly,N,O,103,nmod
50,107,giaymerly,N,O,65,nmod
50,109,giaycongso,Np,O,107,nmod
50,111,giày,Np,O,80,nmod
50,115,sở,N,O,113,nmod
50,117,gót,N,O,115,nmod
50,119,thấp,A,O,11,nmod
50,121,merly,Np,O,120,nmod
50,124,giày,Np,O,123,nmod
50,126,xăng,N,O,123,nmod
50,128,đan,V,O,65,nmod
50,129,_,N,O,80,nmod
50,130,merly,Np,O,129,nmod
50,133,giày,Np,O,132,nmod
50,135,nữ,N,O,132,nmod
50,139,lớn,A,O,135,nmod
50,141,merly,Np,O,140,nmod
50,143,giaycuoi,N,O,140,nmod
50,145,giày,N,O,140,nmod
50,147,cưới,V,O,1,vmod
50,150,_,N,O,147,dob
50,151,tô,Np,B-PER,150,nmod
50,153,ngọc,Np,B-PER,151,nmod
50,155,vân,Np,B-PER,151,nmod
50,157,thủ,Np,O,151,nmod
50,159,đức,Np,O,151,nmod
50,163,_,N,O,159,nmod
50,164,phan,Np,B-PER,163,nmod
50,166,chu,Np,B-PER,164,nmod
50,168,trinh,Np,B-PER,164,nmod
50,170,bmt,Ny,O,164,nmod
50,174,trường,N,O,173,nmod
50,176,sa,Np,O,174,nmod
50,178,quan,Np,O,176,nmod
52,1,besawn,Ny,O,8,sub
52,3,bst,Ny,O,2,pob
52,4,spring,Np,O,3,nmod
52,6,summer_collection,Np,O,3,nmod
52,11,costume,Np,O,10,nmod
52,13,decos,Ny,O,10,nmod
52,15,photo,Np,O,13,nmod
52,17,trần_hoàng_vũ,Np,B-PER,13,nmod
52,19,art_director,Np,B-PER,13,nmod
52,21,nguyen_hoang_tuan,Np,B-PER,10,nmod
52,23,make,Np,O,10,nmod
52,24,up,V,O,0,root
52,26,dương_hữu_nghĩa,Np,B-PER,23,nmod
52,28,hair,Np,B-PER,26,nmod
52,30,hương_đào,Np,B-PER,26,nmod
55,1,thích,V,O,0,root
55,2,nhau,N,O,1,vmod
55,4,nói,V,O,3,conj
55,6,câu,N,O,4,dob
55,9,từ_chối,V,O,7,dep
55,10,cho_xong,V,O,9,vmod
55,12,bày_đặt,V,O,9,vmod
55,13,đố,N,O,12,dob
55,15,đố,V,O,9,vmod
55,19,,Np,O,18,nmod
55,21,chân_nhi,Np,B-PER,18,nmod
55,26,tổng_hợp,Np,O,25,nmod
55,28,thắc_mắc,N,O,25,nmod
55,30,gặp,V,O,1,vmod
55,32,httpbitlyvltkm_tonghopthacmac,N,O,30,dob
55,35,trang_chủ,N,O,32,nmod
55,37,httpvltkmzingvn,N,O,35,nmod
55,43,vltkm,V,O,30,vmod
55,45,volamtruyenkymobile,Np,O,44,nmod
55,47,ddth,Ny,O,44,nmod
55,49,duongdanhtuhai,Np,O,32,nmod
56,1,hương,Ny,B-PER,0,root
56,2,cảng,Ny,I-PER,1,nmod
56,3,trước,Ny,I-PER,1,nmod
56,4,bước_ngoặt,Ny,O,1,nmod
56,5,lịch_sử,Ny,O,1,nmod
56,4,,Ny,O,6,sub
56,6,gần,A,O,11,tmp
56,9,ngoại_trưởng,N,O,11,sub
56,10,anh,Np,B-LOC,9,nmod
56,11,là,V,O,0,root
56,13,dominic_raab,Np,B-PER,12,nmod
56,14,tuyên_bố,V,O,11,vmod
56,18,anh,Np,B-LOC,17,nmod
56,19,sẵn_sàng,A,O,20,vmod
56,20,cấp,V,O,11,dep
56,26,hương_cảng,Np,I-MISC,25,nmod
56,28,phải,A,O,20,prd
56,30,biện_pháp,N,O,28,amod
56,32,nhứt,A,O,30,nmod
56,34,anh,N,O,33,pob
56,36,vấn_đề,N,O,35,pob
56,37,hương_cảng,Np,B-LOC,36,nmod
56,1,thành_thử,N,O,3,tmp
56,2,giới,N,O,1,nmod
56,3,cầm_quyền,V,O,0,root
56,4,trung_cộng,Np,B-PER,3,sub
56,5,muốn,V,O,3,vmod
56,6,nhận,V,O,5,vmod
56,9,vùng,N,O,6,dob
56,12,phải,V,O,11,conj
56,13,tiến_hành,V,O,12,vmod
56,14,thương_thảo,V,O,13,vmod
56,15,nhiều,A,O,16,nmod
56,16,lượt,N,O,14,dob
56,18,anh,Np,B-LOC,17,pob
56,20,dàn_xếp,V,O,3,vmod
56,22,điều_kiện,N,O,20,dob
56,3,là,V,O,0,root
56,4,lý_do,N,O,3,dob
56,5,ra_đời,V,O,4,nmod
56,7,tuyên_bố_chung,Np,O,6,nmod
56,9,vương_quốc_anh,Np,B-LOC,8,pob
56,11,chnd,Ny,O,8,pob
56,12,trung_hoa,Np,O,11,nmod
56,14,ngày,N,O,6,nmod
56,17,ký,V,O,6,nmod
56,18,giữa,N,O,17,loc
56,19,thủ_tướng,N,O,18,nmod
56,20,margaret_thatcher,Np,B-PER,19,nmod
56,22,thủ_tướng,N,O,21,pob
56,23,triệu_tử_dương,Np,B-PER,22,nmod
56,3,ngoại_trưởng,N,O,7,sub
56,4,dominic_raab,Np,B-PER,3,nmod
56,6,vương_quốc_anh,Np,B-PER,5,pob
56,7,cảnh_báo,V,O,0,root
56,9,anh,Np,B-LOC,11,sub
56,11,có,V,O,7,vmod
56,13,bước_đi,N,O,11,dob
56,15,thích_hợp,A,O,13,nmod
56,2,khi,N,O,5,tmp
56,4,vương_quốc_anh,Np,B-PER,5,sub
56,5,tung,V,O,0,root
56,6,ra,V,O,5,vmod
56,7,tuyên_cáo,V,O,6,vmod
56,9,trên,N,O,5,voc
56,55,bản_đồ,N,O,58,prp
56,56,đặc_khu,N,B-LOC,55,nmod
56,57,hương_cảng,Np,I-LOC,56,nmod
56,60,tập_cận_bình,Np,B-PER,59,nmod
56,62,ngoại_trưởng,N,O,61,conj
56,64,dominic_raab,Np,B-PER,63,nmod
56,67,dân,N,B-ORG,69,sub
56,68,hương_cảng,Np,I-ORG,67,nmod
56,69,xuống_đường,V,O,0,root
56,70,giương,V,O,69,vmod
56,71,lá,N,O,70,dob
56,72,cờ,N,O,71,nmod
56,74,vương_quốc_anh,Np,B-LOC,73,pob
58,1,giày,Ny,O,6,sub
58,2,xăng_đan,Ny,O,1,nmod
58,3,bệt,Ny,O,1,nmod
58,4,merly,Np,O,1,nmod
58,8,thông_tin,N,O,6,nmod
58,9,sản_phẩm,N,O,8,nmod
58,12,https,V,O,0,root
58,16,merlyshoesco,V,O,12,vmod
58,17,ms,N,O,16,dob
58,18,earch,N,O,17,nmod
58,20,typeproduct,N,O,25,sub
58,21,,Ny,O,20,nmod
58,22,q,N,O,12,sub
58,25,mua,V,O,12,vmod
58,26,hàng,N,O,25,dob
58,27,trực_tiếp,A,O,26,nmod
58,29,cửa_hàng,N,O,28,pob
58,33,httpsmerlyshoescompagesshowroom,N,O,29,nmod
58,35,instagram,Np,O,33,nmod
58,37,httpswwwinstagramcommerly_shoes,N,O,26,nmod
58,39,store,Np,O,37,nmod
58,43,trường_sa,Np,O,33,nmod
58,45,quận,Np,B-LOC,48,nmod
58,46,,M,I-LOC,33,det
58,48,hcm,Ny,B-LOC,33,nmod
58,51,store,Np,O,50,nmod
58,54,,M,B-LOC,55,det
58,55,tân_sơn_nhì,Np,I-LOC,50,nmod
58,57,qtân,Np,B-LOC,50,nmod
58,58,phú,Np,I-LOC,50,nmod
58,60,hcm,Np,B-LOC,50,nmod
58,63,store,Np,O,62,nmod
58,67,tô_ngọc_vân,Np,O,33,nmod
58,69,plinh,Np,B-LOC,12,sub
58,70,tây,Np,I-LOC,69,nmod
58,72,qthủ,Np,B-LOC,69,nmod
58,73,đức,Np,I-LOC,33,nmod
58,75,hcm,Np,B-LOC,73,nmod
58,78,store,Np,O,77,nmod
58,82,phan_chu_trinh,Np,O,77,nmod
58,84,ptân,Np,B-LOC,110,det
58,85,lợi,Np,I-LOC,33,nmod
58,87,tp,Ny,B-LOC,20,nmod
58,88,buôn_ma_thuột,Np,I-LOC,87,nmod
58,90,đắk_lắk,Np,B-LOC,85,nmod
58,102,merly,N,O,100,nmod
58,104,giaymerly,N,O,12,vmod
58,106,giaycongso,Np,O,104,nmod
58,108,giày,Np,O,106,nmod
58,112,sở,N,O,110,nmod
58,114,gót,N,O,112,nmod
58,116,thấp,A,O,12,vmod
58,118,merly,Np,O,117,nmod
58,121,giày,Np,O,120,nmod
58,123,xăng,N,O,120,nmod
58,125,đan,V,O,120,nmod
58,126,_,N,O,120,nmod
58,127,merly,Np,O,126,nmod
58,130,giày,Np,O,129,nmod
58,132,nữ,N,O,129,nmod
58,136,lớn,A,O,120,nmod
58,138,merly,Np,O,137,nmod
58,140,giaycuoi,N,O,120,nmod
58,142,giày,N,O,140,nmod
58,144,cưới,V,O,120,nmod
58,147,_,N,O,144,dob
58,148,tô,Np,B-PER,147,nmod
58,150,ngọc,Np,B-PER,148,nmod
58,152,vân,Np,B-PER,148,nmod
58,154,thủ,Np,O,148,nmod
58,156,đức,Np,O,148,nmod
58,160,_,N,O,156,nmod
58,161,phan,Np,B-PER,160,nmod
58,163,chu,Np,B-PER,161,nmod
58,165,trinh,Np,B-PER,161,nmod
58,167,bmt,Ny,O,161,nmod
58,171,trường,N,O,170,nmod
58,173,sa,Np,O,171,nmod
58,175,quan,Np,O,173,nmod
59,1,hahaa,Np,B-PER,0,root
60,2,ngươi,Np,B-PER,1,nmod
60,3,me,V,O,0,root
60,4,nao,N,O,3,dob
60,5,cung,V,O,3,vmod
60,7,muôn,N,O,5,dob
60,8,tim,V,O,7,nmod
60,9,hiêu,N,O,8,dob
60,10,vê,V,O,3,vmod
60,11,cach,N,O,10,dob
60,12,chăm,V,O,11,nmod
60,13,soc,N,O,12,dob
60,14,sưc,V,O,13,nmod
60,15,khoe,N,O,14,dob
60,16,cung,A,O,15,nmod
60,18,bao,N,O,21,sub
60,19,vê,V,O,18,nmod
60,20,ky,N,O,19,dob
60,21,ưc,V,O,3,dep
60,22,tuôi,V,O,21,vmod
60,23,thơ,N,O,22,dob
60,24,cua,V,O,22,prp
60,28,đung,N,O,27,pob
60,29,va,N,O,28,nmod
60,30,đu,V,O,24,prp
60,31,nhât,A,O,30,vmod
60,3,ngươi,Np,B-PER,2,nmod
60,4,phu,V,O,0,root
60,5,nư,N,O,4,dob
60,6,nao,N,O,5,nmod
60,7,rôi,V,O,4,vmod
60,8,cung,N,O,7,dob
60,9,se,N,O,8,nmod
60,10,trai,V,O,7,prp
60,12,nhưng,N,O,11,pob
60,13,lo,V,O,12,nmod
60,14,lăng,A,O,13,vmod
60,16,ba,Np,B-LOC,12,nmod
60,17,gia,Np,I-LOC,16,nmod
60,18,kêu_ca,Np,I-LOC,12,nmod
60,19,đung,V,O,4,dep
60,21,ne,V,O,19,vmod
60,2,cac,Np,B-PER,1,nmod
60,3,me,V,O,0,root
60,4,con,N,O,3,dob
60,5,nhơ,V,O,3,vmod
60,6,minh,N,O,5,dob
60,7,đa,V,O,3,vmod
60,8,chuân,N,O,7,dob
60,9,bi,N,O,8,nmod
60,10,thôi_nôi,Np,O,9,nmod
60,12,con,N,O,11,pob
60,14,thê,N,O,3,tmp
60,15,nao,N,O,14,nmod
60,3,binh,Np,B-PER,2,nmod
60,4,luân,V,O,0,root
60,5,bên,N,O,4,loc
60,6,dươi,N,O,5,nmod
60,7,chia,V,O,4,vmod
60,8,se,N,O,7,dob
60,9,ky,V,O,7,vmod
60,10,niêm,N,O,9,dob
60,11,đang,A,O,10,nmod
60,12,nhơ,A,O,11,amod
60,13,nhât,A,O,12,amod
60,14,khi,N,O,12,tmp
60,15,be,V,O,14,nmod
60,16,bi,N,O,15,dob
60,17,cua,N,O,16,nmod
60,18,minh,N,O,16,nmod
60,19,tron,V,O,14,nmod
60,21,tuôi,N,O,19,dob
60,22,xem,V,O,21,nmod
60,23,nao,N,O,22,dob
60,4,con,Np,B-PER,3,nmod
60,5,me,V,O,0,root
60,6,nao,N,O,5,dob
60,7,co,N,O,6,nmod
60,8,con,N,O,6,nmod
60,9,săp,V,O,5,vmod
60,10,tron,A,O,9,vmod
60,12,tuôi,N,O,9,dob
60,13,thi,N,O,12,nmod
60,14,tim,N,O,12,nmod
60,15,hiêu,V,O,5,prp
60,16,thêm,V,O,15,vmod
60,17,thông_tin,N,O,15,dob
60,18,vê,N,O,17,nmod
60,19,thuy,N,O,17,nmod
60,20,đâu,V,O,17,nmod
60,21,đê,N,O,20,dob
60,22,bao,V,O,5,dep
60,23,vê,N,O,22,dob
60,24,tre,V,O,5,dep
60,25,toan,N,O,24,dob
60,26,diên,V,O,5,dep
60,28,tư,N,O,26,dob
60,29,khi,N,O,26,tmp
60,30,thôi_nôi,A,O,29,nmod
60,31,tai,N,O,30,amod
60,33,nhe,V,O,5,dep
60,35,mme,N,O,33,dob
60,37,tiemphongvacxinvn,N,O,35,nmod
60,40,bài,N,O,35,nmod
60,41,viết,V,O,40,nmod
60,44,hội,N,B-ORG,48,sub
60,45,y_học,N,I-ORG,44,nmod
60,46,dự_phòng,Np,I-ORG,44,nmod
60,47,việt_nam,Np,I-ORG,44,nmod
60,48,xây_dựng,V,O,43,dep
60,50,chịu,V,O,49,conj
60,51,trách_nhiệm,N,O,50,dob
60,53,nội_dung,N,O,52,pob
60,56,tài_trợ,V,O,55,nmod
60,58,msd,Ny,B-ORG,57,pob
60,60,mục_đích,N,O,59,pob
60,61,giáo_dục,N,O,60,nmod
61,1,ok_fine,Np,B-PER,0,root
62,1,tỷ,N,O,5,sub
62,2,muội,N,O,1,nmod
62,4,nhau,N,O,3,pob
62,6,phải_biết,N,O,5,vmod
62,7,yêu_thương,V,O,6,nmod
62,9,nhau,N,O,7,vmod
62,13,muội,Np,O,12,nmod
62,15,bơ_vơ,A,O,5,dep
62,20,nỡ,V,O,15,dep
62,21,lòng,N,O,20,vmod
62,23,đi,V,O,20,vmod
62,24,lấy,V,O,23,vmod
62,25,chồng,N,O,24,dob
62,26,được,V,O,23,adv
62,31,,Np,O,30,nmod
62,33,chân_nhi,Np,B-PER,30,nmod
62,38,tổng_hợp,Np,O,37,nmod
62,40,thắc_mắc,N,O,37,nmod
62,42,gặp,V,O,5,dep
62,44,httpbitlyvltkm_tonghopthacmac,N,O,42,dob
62,47,trang_chủ,N,O,44,nmod
62,49,httpvltkmzingvn,N,O,47,nmod
62,55,vltkm,V,O,42,vmod
62,57,volamtruyenkymobile,Np,O,56,nmod
62,59,ddth,Ny,O,56,nmod
62,61,duongdanhtuhai,Np,O,44,nmod
63,3,tap,N,O,2,pob
63,5,se,N,O,3,nmod
63,6,mang,V,O,0,root
63,7,lai,N,O,6,dob
63,8,su,N,O,7,nmod
63,9,hoi,V,O,6,vmod
63,10,hop,N,O,9,dob
63,12,hai,V,O,6,vmod
63,13,huoc,N,O,12,dob
63,15,xen,V,O,6,vmod
63,16,nhung,N,O,15,dob
63,17,lang,V,O,15,prp
63,18,đong,V,O,17,vmod
63,20,va,V,O,6,vmod
63,21,lan,N,O,20,dob
63,22,nay,N,O,21,nmod
63,23,phuc,Np,B-PER,21,nmod
63,24,mao,V,O,6,vmod
63,25,muoi,N,O,24,dob
63,26,đọ,N,O,25,nmod
63,27,body,V,O,24,vmod
63,28,cùng,A,O,27,vmod
63,30,sumo,N,O,29,nmod
63,34,link,N,O,29,nmod
63,35,tap,N,O,34,nmod
